STATE,WHSE,DATE,SUPPLIER,BLOCK,BLOCK LOC,TRK,WT,SKS,MC,GRIT,ASTM,JIS,VM,ASH,FC,REMARKS,PHP/KG,PHP TTL,MC WTD,GRIT WTD,ASTM WTD,JIS WTD,VM WTD,ASH WTD,FC WTD,CLEAN_BLOCK
CLOSED,WHSE C,45261,2023 BACKLOG,DEC-23-BLK1,C-17B,,63523,,13,,,,,,,WT'D AVERAGE PRICE BASED ON '23 LIQUIDATION,16.87,1071633.01,825799,0,0,0,0,0,0,DEC-23-BLK1
CLOSED,WHSE C,45231,2023 BACKLOG,NOV-23-BLK4,C-18B,,82649,,13.5,,,,,,,WT'D AVERAGE PRICE BASED ON '23 LIQUIDATION,17.02,1406685.98,1115761.5,0,0,0,0,0,0,NOV-23-BLK4
CLOSED,WHSE C,45231,2023 BACKLOG,NOV-23-BLK1,C-19B,,64945,,11.9,,,,,,,WT'D AVERAGE PRICE BASED ON '23 LIQUIDATION,17.42,1131341.9,772845.5,0,0,0,0,0,0,NOV-23-BLK1
CLOSED,WHSE D,44075,2020 BACKLOG,SEPT-20-BLK2,D-18A,,43020,,10.27,,,,,,,WT'D AVERAGE PRICE BASED ON '20 LIQUIDATION,19.25,828135,441815.4,0,0,0,0,0,0,SEPT-20-BLK2
CLOSED,WHSE D,44013,2020 BACKLOG,JULY-20-BLK12,D-19A,,48945,,10.95,,,,,,,WT'D AVERAGE PRICE BASED ON '20 LIQUIDATION,19.25,942191.25,535947.75,0,0,0,0,0,0,JULY-20-BLK12
CLOSED,WHSE D,44044,2020 BACKLOG,AUG-20-BLK7,D-18B,,50705,,9.99,,,,,,,WT'D AVERAGE PRICE BASED ON '20 LIQUIDATION,18.33,929422.65,506542.95,0,0,0,0,0,0,AUG-20-BLK7
CLOSED,WHSE D,44013,2020 BACKLOG,JULY-20-BLK10,D-19B,,47167,,11.91,,,,,,,WT'D AVERAGE PRICE BASED ON '20 LIQUIDATION,18.74,883909.58,561758.97,0,0,0,0,0,0,JULY-20-BLK10
CLOSED,WHSE D,44136,2020 BACKLOG,NOV-20-BLK6,D-17C,,49618,,9.24,,,,,,,WT'D AVERAGE PRICE BASED ON '20 LIQUIDATION,20.27,1005756.86,458470.32,0,0,0,0,0,0,NOV-20-BLK6
CLOSED,WHSE D,44044,2020 BACKLOG,AUG-20-BLK4,D-18C,,55360,,10.95,,,,,,,WT'D AVERAGE PRICE BASED ON '20 LIQUIDATION,18.06,999801.6,606192,0,0,0,0,0,0,AUG-20-BLK4
CLOSED,WHSE D,44013,2020 BACKLOG,JULY-20-BLK7,D-19C,,48680,,10.96,,,,,,,WT'D AVERAGE PRICE BASED ON '20 LIQUIDATION,18.15,883542,533532.8,0,0,0,0,0,0,JULY-20-BLK7
CLOSED,WHSE D,44075,2020 BACKLOG,SEPT-20-BLK6,D-17D,,63220,,10.97,,,,,,,WT'D AVERAGE PRICE BASED ON '20 LIQUIDATION,19.39,1225835.8,693523.4,0,0,0,0,0,0,SEPT-20-BLK6
CLOSED,WHSE D,44044,2020 BACKLOG,AUG-20-BLK1,D-18D,,43657,,10.9,,,,,,,WT'D AVERAGE PRICE BASED ON '20 LIQUIDATION,18.7,816385.9,475861.3,0,0,0,0,0,0,AUG-20-BLK1
CLOSED,WHSE D,44013,2020 BACKLOG,JULY-20-BLK3,D-19D,,48830,,11.11,,,,,,,WT'D AVERAGE PRICE BASED ON '20 LIQUIDATION,18.28,892612.4,542501.3,0,0,0,0,0,0,JULY-20-BLK3
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
CLOSED,WHSE D,45294,Namoc,JAN-24-TNK1,D-3C,RFF 922,23509,620,10.94,3.2,0.549,0.569,13.05,5.7,81.25,"PLATE # RFM922 net kls of 23,675 - .70%(ASH)  = 23,509",18,423162,257188.46,75228.8,12906.441,13376.621,306792.45,134001.3,1910106.25,JAN-24-TNK1
CLOSED,WHSE D,45294,Namoc,DEC-23-TNK2,D-3D,CAC 2732,31563,750,10.07,3.79,0.552,0.572,12.72,5.4,81.88,"PLATE # CAC2732 net kls of 31,690 - .40%(ASH)  = 31,563 / PILE IN DECEMBER TANK 2",18,568134,317839.41,119623.77,17422.776,18054.036,401481.36,170440.2,2584378.44,DEC-23-TNK2
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
CLOSED,WHSE C,45295,Layupan,DEC-23-BLK3,C-20B,NFD 5679,22693,620,15.135,2.81,0.571,0.591,12.12,4.94,82.94,"NFD 5679 net kls of 23,215 - 522kls(MC) = 22,693 / PILE IN DECEMBER BLOCK 3",16.75,380107.75,343458.555,63767.33,12957.703,13411.563,275039.16,112103.42,1882157.42,DEC-23-BLK3
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
,WHSE B,45299,Layupan,JAN-24-BLK1,B-11B,NFD 5679,21250,620,11.74,2.39,0.568,0.588,11.98,3.8,84.22,,16.75,355937.5,249475,50787.5,12070,12495,254575,80750,1789675,JAN-24-BLK1
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
,WHSE B,45302,Llanto,JAN-24-BLK1,B-11B,ALA 9958,22865,620,11.14,2.54,0.575,0.595,12.77,3.17,84.06,,17,388705,254716.1,58077.1,13147.375,13604.675,291986.05,72482.05,1922031.9,JAN-24-BLK1
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
,WHSE B,45306,Llanto,JAN-24-BLK1,B-11B,ALA 9958,24648,650,11.34,2.76,0.575,0.595,12.27,5.09,82.64,"ALA 9958 net kls of 24,670 - 0.09%(ash) = 24,648",17,419016,279508.32,68028.48,14172.6,14665.56,302430.96,125458.32,2036910.72,JAN-24-BLK1
,WHSE B,45306,Llanto,JAN-24-BLK2,B-12B,LFL 730,12585,415,11,2.4,0.571,0.591,11.91,4.47,83.62,,17,213945,138435,30204,7186.035,7437.735,149887.35,56254.95,1052357.7,JAN-24-BLK2
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
,WHSE B,45314,Esito,JAN-24-BLK1,B-11B,MAS 9331,14395,400,12,1.17,0.588,0.608,12.27,3.53,84.2,,16.75,241116.25,172740,16842.15,8464.26,8752.16,176626.65,50814.35,1212059,JAN-24-BLK1
CLOSED,WHSE C,45314,Layupan,JAN-24-BLK3,C-20A,CBQ 5232,19678,620,14.27,2.77,0.562,0.582,13.1,3.9,83,"CBQ 5232 net kls of 20,135 - 2.27%(MC) = 19,678",17,334526,280805.06,54508.06,11059.036,11452.596,257781.8,76744.2,1633274,JAN-24-BLK3
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
,WHSE B,45317,Paquibot,JAN-24-BLK2,B-12B,AAV 6111,18575,440,11.74,2.38,0.575,0.595,12.45,3.91,83.64,,16.75,311131.25,218070.5,44208.5,10680.625,11052.125,231258.75,72628.25,1553613,JAN-24-BLK2
,WHSE B,45317,Llanto,JAN-24-BLK2,B-12B,CBQ 5232,20095,620,12,2.67,0.568,0.588,12.7,4.1,83.2,,19.5,391852.5,241140,53653.65,11413.96,11815.86,255206.5,82389.5,1671904,JAN-24-BLK2
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
,WHSE B,45322,Paquibot,JAN-24-BLK4,B-17B,KCA 378,17415,430,10.74,2.4,0.578,0.598,13.19,3.94,82.87,,19.5,339592.5,187037.1,41796,10065.87,10414.17,229703.85,68615.1,1443181.05,JAN-24-BLK4
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
CLOSED,WHSE C,45327,Layupan,JAN-24-BLK3,C-20A,CBQ 5232,18406,620,15,2.78,0.562,0.582,13.21,4.15,82.64,"CBQ 5232 net kls of 18,975 - 3%(MC) = 18,406 / PILE IN JANUARY BLOCK 3",16.75,308300.5,276090,51168.68,10344.172,10712.292,243143.26,76384.9,1521071.84,JAN-24-BLK3
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
,WHSE B,45329,Paquibot,JAN-24-BLK4,B-17B,AAV 6111,18305,430,11.8,2.68,0.578,0.598,13.15,4.23,82.62, PILE IN JANUARY BLOCK 4,19.5,356947.5,215999,49057.4,10580.29,10946.39,240710.75,77430.15,1512359.1,JAN-24-BLK4
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
,WHSE B,45334,Paquibot,JAN-24-BLK4,B-17B,KCA 378,18810,440,11.94,2.47,0.575,0.595,13.19,3.86,82.95, PILE IN JANUARY BLOCK 4,19.5,366795,224591.4,46460.7,10815.75,11191.95,248103.9,72606.6,1560289.5,JAN-24-BLK4
,WHSE B,45334,Sevilla,FEB-24-BLK1,B-8B,NAO 3238,23650,590,9.87,2.79,0.575,0.595,12.37,4.54,83.09,,18.8,444620,233425.5,65983.5,13598.75,14071.75,292550.5,107371,1965078.5,FEB-24-BLK1
CLOSED,WHSE C,45334,Layupan,JAN-24-BLK3,C-20A,NFD 5679,24111,620,13,2.85,0.562,0.582,12.1,4.39,83.51,"NFD 5679 net kls of 24,355 - 1%(MC) = 24,111 / PILE IN JANUARY BLOCK 3",16.75,403859.25,313443,68716.35,13550.382,14032.602,291743.1,105847.29,2013509.61,JAN-24-BLK3
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
,WHSE B,45336,Llanto,JAN-24-BLK2,B-12B,ALA 9958,22005,600,11.47,2.77,0.578,0.598,12.38,3.49,84.13,PILE IN JANUARY BLOCK 2,17,374085,252397.35,60953.85,12718.89,13158.99,272421.9,76797.45,1851280.65,JAN-24-BLK2
,WHSE B,45336,Layupan,FEB-24-BLK2,B-13B,CBQ 5232,20946,620,13.87,2.65,0.568,0.588,12.16,4.26,83.58,"CBQ 5232 net kls of 21,345 - 1.87%(MC) = 20,946",16.75,350845.5,290521.02,55506.9,11897.328,12316.248,254703.36,89229.96,1750666.68,FEB-24-BLK2
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
,WHSE B,45337,Sevilla,FEB-24-BLK1,B-8B,AAV5253,19540,610,9.54,2.6,0.578,0.598,12.8,4.74,82.46,,18.8,367352,186411.6,50804,11294.12,11684.92,250112,92619.6,1611268.4,FEB-24-BLK1
,WHSE B,45337,Sula,FEB-24-BLK2,B-13B,KAL 9356,3990,100,12,1.37,0.588,0.608,12.15,3.88,83.97,,17,67830,47880,5466.3,2346.12,2425.92,48478.5,15481.2,335040.3,FEB-24-BLK2
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
,WHSE B,45338,Paquibot,JAN-24-BLK4,B-17B,AAV 6111,18585,440,10.89,2.76,0.575,0.595,12.14,3.77,84.09, PILE IN JANUARY BLOCK 4,19.5,362407.5,202390.65,51294.6,10686.375,11058.075,225621.9,70065.45,1562812.65,JAN-24-BLK4
CLOSED,WHSE D,45338,Namoc,JAN-24-TNK1,D-3C,CCN6007,30710,800,9.54,3.77,0.556,0.576,11.67,5.34,82.99," CCN6007 net kls of 30,815 - 0.34% (ASH) = 30,710 / PILE IN JANUARY TANK 1",19,583490,292973.4,115776.7,17074.76,17688.96,358385.7,163991.4,2548622.9,JAN-24-TNK1
,WHSE B,45338,Layupan,FEB-24-BLK2,B-13B,NFD 5679,20785,600,12.74,2.75,0.568,0.588,11.84,4.67,83.49,"NFD 5679 net kls of 20,940 - 0.74%(MC) = 20,785",16.75,348148.75,264800.9,57158.75,11805.88,12221.58,246094.4,97065.95,1735339.65,FEB-24-BLK2
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
CLOSED,WHSE D,45341,Namoc,FEB-24-TNK1,D-3B,CBJ3565,28815,800,8.87,3.19,0.549,0.569,12.24,3.09,84.67,,19,547485,255589.05,91919.85,15819.435,16395.735,352695.6,89038.35,2439766.05,FEB-24-TNK1
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
,WHSE B,45342,Sevilla,FEB-24-BLK1,B-8B,NAO 3238,21780,590,10,2.88,0.578,0.598,14.79,2.92,82.29,,19.25,419265,217800,62726.4,12588.84,13024.44,322126.2,63597.6,1792276.2,FEB-24-BLK1
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
CLOSED,WHSE A,45343,Layupan,FEB-24-BLK4,A-9A,CBQ 5232,18765.5,471,19.07,2.78,0.562,0.582,12.19,4.59,83.22,"CBQ 5232 net kls of 20,193.5 - 7.07%(MC) = 18,765.5",16.75,314322.125,357858.085,52168.09,10546.211,10921.521,228751.445,86133.645,1561664.91,FEB-24-BLK4
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
,WHSE B,45344,Paquibot,FEB-24-BLK3,B-18B,KCA 378,16535,437,11.8,2.3,0.578,0.598,13.21,3.7,83.09,,19.5,322432.5,195113,38030.5,9557.23,9887.93,218427.35,61179.5,1373893.15,FEB-24-BLK3
,WHSE B,45344,Sevilla,FEB-24-BLK5,B-9B,CCN 3642,19130,452,9.94,2.46,0.578,0.598,13.1,4.72,82.18,,19.25,368252.5,190152.2,47059.8,11057.14,11439.74,250603,90293.6,1572103.4,FEB-24-BLK5
,WHSE B,45344,Llanto,FEB-24-BLK2,B-13B,RKJ 247,24485,420,12.87,2.38,0.575,0.595,12.51,3.87,83.62,"RKJ 247 net kls of 24,700 - 0.87%(MC) = 24,485",17,416245,315121.95,58274.3,14078.875,14568.575,306307.35,94756.95,2047435.7,FEB-24-BLK2
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
,WHSE B,45348,Paquibot,JAN-24-BLK4,B-17B,KCA 378,15970,440,10.47,2.58,0.578,0.598,12.5,3.26,84.24, PILE IN JANUARY BLOCK 4,19.5,311415,167205.9,41202.6,9230.66,9550.06,199625,52062.2,1345312.8,JAN-24-BLK4
CLOSED,WHSE D,45348,Namoc,FEB-24-TNK1,D-3B,RFM 922,22740,580,10.14,2.9,0.552,0.572,10.89,4.98,84.13,,19,432060,230583.6,65946,12552.48,13007.28,247638.6,113245.2,1913116.2,FEB-24-TNK1
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
,WHSE B,45349,Paquibot,FEB-24-BLK3,B-18B,AAV 6111,18783,445,12.67,2.7,0.575,0.595,13.27,2.9,83.83,"AAV 6111 net kls of 18,910 - 0.67%(MC) = 18,783",19.5,366268.5,237980.61,50714.1,10800.225,11175.885,249250.41,54470.7,1574578.89,FEB-24-BLK3
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
